Id,pricingInfos.price,pricingInfos.rentalTotalPrice
bf509e16b5,1320788.0,6965.12
3a124d9778,5347469.08,25337.42
22b4a663aa,411233.6133333333,2481.54
97c6d736af,406839.96,2030.56
09cd82a1b6,431611.94,1993.28
cab6c4893b,311857.32,1752.22
410d862b18,403661.68,2099.6
15441fbcb1,361593.28,1640.1866666666665
2fdcc686ec,740039.86,4116.12
100f4af513,1399789.94,4402.86
7dd74c6ca2,173763.78,1221.32
9c02d80581,780826.545,5426.9
65ca0670e5,343461.84,2159.22
0454ee6ea5,1307707.62,7102.78
f2354a4a81,537003.66,4581.88
2d15fc4ad8,207183.14,1254.8546666666668
50db6e121c,722721.1866666668,3761.64
b966379d6a,681190.96,5900.036666666666
a4fb8dabd1,255981.28,1402.22
fff0c66203,355458.58,2018.18
efe75801dc,261966.92,1659.6680000000001
9af58143b3,368282.6,1970.5
a820e3b3e6,413554.25,2568.64
7bc5c1722c,493352.34,3163.2
d84413d4e4,185512.58000000005,1237.4257142857143
fc45469f7e,311403.22,10948.14
5b281c0089,1457819.9,7762.8
1961d1b11c,298821.56,2611.96
a0f651a4f1,1265039.98,5938.82
da013ae38a,225671.42,1758.52
e95c429ecf,349288.82,2780.9
04e9b5c994,1985415.74,7223.18
f7297cee5d,234054.28,1423.88
eb2653d615,320716.86,1733.36
288fd0d542,838487.78,4339.9
f831702354,143277.05333333334,1231.78
4670b2b1ba,1879793.54,9458.805
d436f30486,706734.28,4201.3
6c09efebfa,3019925.9,9750.346666666666
172f1ab3cd,578325.92,3514.8
45fb6840fb,348808.28,3215.4
c1225f62b2,950109.54,4322.74
6f819bda40,501437.96,2461.715333333333
db2b75abdc,197870.26,1211.88
964eef5d60,502388.38,2496.82
3fcc13ec54,686341.2666666666,3577.84
3aacf61d67,415262.4,2037.62
66e0df140a,384846.0,1996.62
273d82b4e2,1263905.86,6425.12
f4a6cbc8fd,1436875.98,8561.24
932c32af43,385673.4242424242,1755.92
22cd9b3ca7,1027123.7,4521.66
41765acf2c,248664.28,1564.4841904761904
feb0179b9f,481930.24,2118.9
28fe0d098f,479665.01,2173.69
f1c163311d,236950.36,1475.4
b581b6798b,143819.94,1542.54
ea7f6c3b82,674267.96,4769.12
23e3a0009c,220370.96,1359.84
8fe6349e62,513155.94,2708.4
324dbc5d3c,2911229.8,11775.72
20a457d3c0,518826.58,3093.86
76b1397ffa,375271.356,18084.523999999998
3f65c466ef,2178298.78,9673.0
85a855e525,1095513.36,7518.32
8262dd50ee,359284.64,1857.37
1ba5cd64a1,364337.74,1870.46
99c98e6434,384649.96,2534.1266666666666
a34a05c695,1015951.86,5458.66
59a30dd8db,251939.98,1205.6
244d3e19e4,242563.36,1557.3
ea18d3e036,334306.0,1882.8533333333332
3d9a1c72a0,311351.04,2368.0
16cb89e2e7,568055.44,3103.08
eccb25d161,340604.42,4359.54
feb7011acb,504664.44666666666,3182.22
7e616b2070,627241.96,6091.66
ebcefdae58,284418.14,2410.9
ae0654d55a,482277.14,2782.67
99fb9cb5ee,473182.76,1922.3
a6d485ece7,532963.06,3092.3
a77f917fbb,476680.02,2395.8
013b0fe127,351693.9133333333,1855.26
cf635c0538,742000.0,7156.24
2954ebc5ff,348332.04,18255.666666666668
11ac2c0ca5,440642.0,2876.04
5545f810e1,291689.86,2508.14
1dbc006b78,220516.33333333337,1246.6266666666668
5b7f000c23,1890552.36,9616.32
98cb3f763e,1234071.68,7534.1
36fef98f73,1431951.28,7156.28
e6598a4c18,480357.14,2436.5
7c7cbefbd2,204267.91333333333,1083.9
73b8094c92,537641.86,2250.5
3504f88044,225166.62,2427.755
67187f1aa5,2688663.82,15153.94
e5ed149efd,260807.72,1593.18
177455d289,4729146.58,15742.4
afab0f61f9,304763.18,1953.4733333333331
2b18e4dd78,432718.9,2919.62
6924281147,524130.62,2959.06
b08fbe775d,1228304.0,6725.02
b368b28253,714924.72,5364.3
172f260747,292571.74,1652.9
aabef80c98,1735742.34,7551.48
66c2d8ed94,1693957.54,11082.32
3c0f340275,427377.74,1823.44
efe84bed26,1182397.88,13925.42
77051676f9,2552352.02,8783.74
3cda3ea12e,394441.54,2194.44
30bd578b5e,1204755.92,8835.2
266d2d2249,509025.72,4201.16
fd9624dda1,563891.82,4367.42
93dd881784,221586.68,1617.68
b291998eaf,324589.82,1698.48
3c724cc7f6,306197.52,2010.0783333333331
64ab8547f9,1060359.6,6609.42
d719377c7d,343793.68,1983.8
9b1b4ea983,505503.52,4085.48
b63fe7b747,415029.96,2191.56
8f59582120,792427.98,4330.2
25697694e8,139999.6,1129.1356666666668
83b2b98f21,193301.96,1198.4157142857143
02cc7b756b,346556.0,1952.8
cd1043a267,749505.26,4219.453333333334
b7c9e02736,370683.38,2198.4
9686e72cf2,4616608.82,22769.14
23360ec57c,332296.88,3014.48
a9067f07a9,416288.3185714286,2969.08
1ce2aee6ff,614305.88,4109.84
1ecd3361ef,621880.0,4255.88
bf4798d0b5,420335.86,2188.6
ee0a61132f,201847.86,1234.748
56f08aa09e,334448.66,2058.24
c4f8442acb,351427.6,1676.18
3aa517203b,772743.8,5599.32
659d098f51,626480.98,4522.191666666667
f1295653ee,226491.68,1463.013333333333
de495f8548,563783.335,4566.88
3d90f6add5,1104221.46,6179.8
30abfbd969,1187471.22,6835.1
435437d7db,378937.98,2494.5
2cba9a6808,601229.96,3047.78
c571f12e2c,250249.8,1744.54
85e63588ab,575645.68,2728.58
5009e93e3a,507586.36,5682.94
c9b1d61588,1576539.86,8029.04
f5b61ed37f,115330.44,5553.86
d136234373,286113.7,2418.11
ba02240466,1548371.94,7959.66
1a750f85a4,397413.51,1890.56
884397233c,432175.62,3178.0
ff1d606831,591468.62,4690.16
08676784eb,353176.6,2017.6
8ecef8f976,312545.5933333333,2504.864
3dc1bb837d,671906.14,3864.44
3be67e62f2,866763.3333333335,3193.78
fb08070c25,2069069.64,6899.18
81e852bf27,184554.28,2123.133333333333
7e186b43b7,176375.52,1213.4
dc822f816a,616574.56,3586.8
95559ccd21,1510319.92,6733.78
c5b1e2ce76,687916.36,2860.1533333333336
31766964a8,692677.94,4602.36
6248686925,207989.65333333335,1231.0
71d556ffa4,221084.66,1402.16
443430e67c,914227.78,3820.16
c7190c858e,369570.6,1785.3533333333335
80883acd46,329587.84,1903.6
62b8531c5f,1282273.92,7391.66
68a121067d,405658.0,2218.14
b4158a5d43,203882.0,1369.08
b53c213651,196935.84,1307.3537142857144
0631e693b0,428156.34,2566.2
c5df4e595f,826279.86,4359.26
8fb8416c04,1279095.94,6545.4
aaf207c33e,354839.25333333336,2520.96
bfb1b15dca,302427.84,1785.78
30a2b2814e,267053.7,1693.44
1ad35ad8e3,1154677.98,6284.04
7a40eb04b9,441346.04,2201.08
612a58322a,314148.68,2254.96
182deca91e,983751.84,4698.14
c040db018e,449312.95200000005,2778.24
fddf45f684,536157.8,3061.92
dadc5c7d20,2615854.4,10249.22
f6bc420d74,440166.98,2934.02
3bc713df71,297687.86,1538.46
4fe0b37cc7,568499.74,3574.84
3f73fcc9a3,881450.88,3551.9
06035df29c,387388.56,2598.0
29c7678565,573866.74,3594.8
bddd611ae9,417854.12,2683.37
c8b38142ab,261778.38,1418.38
7eee6bb68f,681411.94,2998.3
50fee70e6e,4567849.64,23455.62
fa280f830e,225125.8,1204.76
2820f0e111,1810633.7,8414.4
a244fcc0ea,424010.76,2306.54
07b3e59eb7,840531.6,4985.14
e2e2d9b965,821150.06,4406.36
42e932a465,1337867.94,4679.1
e3e0f2a99a,3093061.52,11604.54
1be4cad642,328052.6066666667,1883.46
63ffe62a82,481501.58,2438.26
fcc6e2658c,494933.26,2318.48
1a71057d9c,316026.6,1676.8
305eb4db0e,414287.92,2181.48
83fbced012,257494.72,1683.08
6bb09b6b38,411069.38,2522.5
bb8d71a17f,746726.34,3483.62
0f540400a1,1721556.4866666666,14900.32
c7574c133c,288593.12,2119.48
30f75eee95,272579.62,1432.82
8cf379dc71,285325.44,38686.0
1819471398,1707658.72,8980.22
d1008c0988,181085.78,1183.0
32452a15c9,135256.24333333332,51258.99
5f61657aed,632039.78,4164.308
ffaf471b43,390044.0,1699.1
d76c0e33d2,449402.24,2114.98
bc48a938eb,540455.74,2858.8
89704780cf,402583.96,2648.62
6e06392d50,241766.9,1741.1
413a274547,395793.84,2050.6
c91828a788,309975.18,1889.42
4d407cf3d1,3374555.7,13124.52
4987607771,508133.48,2083.79
72a1a316bd,186679.46,3517.04
bb71bf6cae,888289.26,4168.32
718933d60e,193030.86,1292.74
33daf299be,239954.85333333336,1874.42
b461d9054a,316051.3,1844.72
dff3c98ab5,763879.14,3640.686666666667
b9b24149d7,620535.8,3484.14
9982851c72,789425.58,3784.82
8ccfbb266f,816062.12,5514.26
145632e876,2046449.7,9251.12
19cc747eb0,1651004.38,10320.6
6cd6648668,246286.86,2204.805
11477334c2,142061.48545454544,1170.8633333333332
14f789d9ef,1835175.08,10120.6
b59d3d0b4a,1799601.88,8460.92
4a5405c679,531130.18,4365.14
439d7028ab,2388581.8,9396.0
28974b9bc1,578554.56,5296.371666666668
0a5bf3c430,202102.46,1256.0857142857144
16be68f7d2,287670.08,2159.74
2df66f2b8c,794315.14,4884.94
a77f18cb3b,821183.8,5313.46
909acd8c65,187782.0,1270.52
f02f065a1b,292304.54,1639.3
7ce516e5e6,540623.8,2577.14
0265a3b81a,917986.74,3914.54
aa699afe12,164500.0,28664.02
b63baceb7f,640247.86,4065.2
9c445c3915,2088239.1,13732.6
08e3e97522,263961.76,1610.14
e719afc09d,470956.02,3309.14
b2a41325fd,274935.08,1621.8
576c8052f3,328040.92,1519.12
3a00c029ed,1101346.48,4194.44
ca8f982abb,2254181.5,23804.56
e3c6cd82d2,214148.04,1820.74
c93ff475e8,435259.14,4378.84
88229c0a6b,1069848.96,4292.46
0fda3bedb7,368912.69333333336,2056.62
9f0ef39d2f,488144.84,3420.0
340dd84671,200689.8,1760.46
c8e407b7de,619916.9,2706.24
06c271f715,372853.46,2040.1
330b6609bd,285955.38,1591.88
cc736f6e04,525897.97,2811.02
89070226f5,281917.62,2344.88
6f3ccb35d3,268141.84,3306.06
576b214d41,582176.0,2305.942
0bd9a4f44b,260819.28,1592.88
3aeefa8e74,879647.54,5642.52
6dad8c8a0c,510141.3133333333,1851.98
aabe3ade3b,353359.98,2062.56
26df2b1174,2284127.74,14029.68
614e014e3f,248262.18,1422.24
19472582b8,3390369.05,16128.84
daabda5273,1139319.96,6368.208571428571
44f014bf5f,820322.94,4097.94
4855e94ac3,539019.68,35932.08
8d7927282c,436744.0,1998.82
df785491ab,231960.0,1307.36
90e646cbd9,4450949.88,13630.18
bf30b83f16,299147.05333333334,1846.16
b79311d4df,73839.86,1589.24
23015e3696,687776.36,2852.45
de356e7d3d,556079.96,3722.68
3f86f2bbaf,500975.84,1948.54
0effbfb27e,336477.74,2068.353333333333
1f88c081cd,799127.3666666667,3359.02
50a10c1bbe,432697.74,4390.78
d84e594447,190358.34,1286.4080000000001
178af22bf0,642809.92,3822.78
129ce2a2d7,868096.74,5942.74
ac6822fe86,640009.88,3194.0
d313058fb5,1985479.88,18363.26
467a57f3ec,279740.62,1954.57
5aabbf8ac0,179976.46,1403.755
2080c6c725,872157.62,4641.9
45bff53b71,270262.7,1876.18
e7b3197ec0,245091.66,1585.24
b9fe381766,605355.74,3453.98
c423f98c4d,351100.34,1534.4
4fbc4c63c1,337749.98,2119.66
5ccb9aa9c8,512233.82,3473.27
43e104a741,492468.5,2975.38
240626bbb8,486219.1,3549.94
ccdace6aa1,197217.96,1509.6108571428572
2a19f011d1,1186692.94,4768.1
5fa73502c8,221638.0,1987.54
589cba69e2,329682.56,2788.46
cc1f6befdd,401918.3,2030.4533333333334
4a70e14d02,597673.96,2652.78
0ec3ea987c,722721.98,4534.54
63c1bdd897,224733.3,1498.64
644947ae76,1460521.86,6729.14
49932074bf,623440.94,3783.96
b2d0ff8756,254792.78,1560.02
06449672a9,1156382.28,9630.66
d1f44f5e1b,663137.9,4341.16
d0749af3fb,508589.04,2989.7266666666665
3dac6c6559,363145.28,2057.6
68bdcb020c,344068.44,2791.52
604e6e1eca,217223.82,1624.273333333333
abda38767f,373738.336,2557.16
e8b359ab16,632039.78,4164.308
a009ff0c45,208662.6,1408.02
ac847fe7fa,1289805.88,5640.8
457dd9c701,774048.06,5227.78
1ac30514f0,658755.78,23323.5
2a0f5eb56c,357989.0,3011.98
529688a5c5,845104.7,5234.3
df979cb592,335350.34,1682.5453333333332
9ca843fa7e,798587.98,4098.8
eaedfc6312,751973.5,3932.04
4cd10dab2e,482236.34,5528.486666666668
cd76c89dd1,1537759.96,9873.564
75e0ccb0f3,629201.76,3537.28
6dd888a219,362012.0,2516.26
08c469efde,764822.7,2791.21
300c18eaab,1317763.86,6741.06
cb706df3d2,352545.08,2176.66
b073d1381e,297323.4,2027.4520000000002
6e032e07f7,410555.56,2157.48
a83ef6acef,4701633.28,32807.7
5449e78d12,346490.14,3248.38
5494d61471,449315.82,2326.64
4dc5a117fb,276536.3228571429,1756.7986666666666
4b2807463f,205496.82,1209.76
cbc36ccd40,540399.8,2665.24
57fc1526ad,1453529.78,6706.84
175422c30c,214087.9,1627.08
f751ad3f5c,317351.94,2218.82
6fffe467a4,192085.76,942.2666666666665
0763f5e7d3,4361405.78,22685.42
83d8720eee,309187.64,1953.3644444444444
9a3504a1d6,345827.88,2239.28
47012f7513,564157.82,2541.23
208d0aca13,201712.0,1050.18
2ae0ca370c,1623003.1,7255.6
681e091b8b,3755919.86,17317.2
7cf2773bb6,316535.74,6709.42
563099d36a,340130.0,1896.98
148c4bbe58,494672.9,2675.9
347706b175,325738.52,2921.9
acec1173c8,255723.82,1387.24
99a532a4b5,369865.8,2441.44
3e88b3d038,316987.74,1365.9
fc5b9ec248,2071725.86,10131.82
82564ebcc3,396338.9866666667,2704.96
05b8503abb,1508983.92,8728.94
d0ff07abd2,339500.0,5546.08
d16e072851,732045.8,5452.6
f7ab5ac8ab,806497.82,3907.86
269a1d3dca,207246.88,1494.02
197754f510,402146.58,2699.77
014a7cd18c,135256.24333333332,51258.99
3827e76b51,381315.2,2257.88
c37275c070,536503.14,2800.6
924e213e74,693354.04,4113.88
bffe60623d,282419.14,1593.52
b2ceb158e4,215319.96,1524.8
48f230fd04,379946.0,1968.6
3946ee8d95,303757.76,1682.76
3abce8081d,351999.10666666663,2689.220888888889
1defd2fe64,953903.94,4458.58
a311744415,1427299.98,7272.56
a286927be9,358945.96,2204.08
846fb7ee0f,850004.04,4088.88
4d8c589399,291972.1933333333,1856.46
2d441a3594,375422.56,17860.264
4eeaf0b054,539377.78,3642.44
26275f132d,188575.3333333333,1039.28
e3ad295e36,342068.56,2459.12
b596013f79,456152.08,2644.38
54533fe97b,446870.4266666667,2214.53
7f04773150,2729425.6,14184.56
bfef11eff5,393115.56,3071.64
804c452069,563177.96,3603.1
2fe903c9e4,394976.4,2098.5733333333333
1bc3c710cb,1441667.68,7785.58
310a24b09e,701572.96,3973.41
f9a682db27,1842027.3133333332,7390.04
91e453f072,1553711.54,9526.42
7289a9e1c3,304072.02,5646.984
be77d15084,1692126.72,9680.68
ba8a871c43,340810.22,1951.08
7cf7644aa4,271522.52,1730.66
6075dacd00,194407.9,1179.7866666666666
ba7c8ce2d4,1215003.84,4319.08
5667874892,685175.26,3963.1
4de1f0e976,792469.92,4239.02
88b24aba2d,239130.0,1264.2
33a9c3b93a,673078.0,3361.18
400f3e331d,656116.98,2815.78
9787933afd,986075.68,4201.14
c6202bfa11,1515763.18,9201.78
66de45eb93,302789.22,1792.58
d0785f9607,243017.1,1370.82
fc48de607e,401339.48,3198.16
0cdf021b83,478980.34,2205.98
9175622331,566577.2,4226.52
3088bd2e0c,300204.94,2545.818333333333
26eaa55ae0,1085669.98,4542.14
104cd1f362,152670.0,67976.43
6a07854a39,1341788.0,7649.88
4920ce1bcd,988072.4266666665,4236.46
7e6b05abf2,395821.98,2037.92
27de81dda2,324951.08,2310.56
86fc5210f9,284871.58,2508.34
3800c66691,917083.48,3976.1
04ebff6a59,271250.84,1579.54
03d46082b8,710373.86,3389.76
c82155ae1f,286913.0,1921.5
5544bd90e1,288329.72,1949.84
239f576098,1212378.88,6380.38
55e777f671,650160.0,2616.58
a89ef087ac,297650.68,1770.68
3993159549,306309.82,1843.1466666666665
2d61457c70,1121399.64,5355.02
08847eff0b,2993194.38,28272.3
fa252c0181,126683.82,1104.56
9db9d569a0,225497.86,1391.82
6558ae63bd,1172093.5133333332,6368.38
a9cc8238c9,305706.66,1844.58
a2c536b4a9,468278.92,2462.8
b8264fd837,305731.72,1900.56
0840237fc8,864877.68,6730.12
e61456caa7,318101.86,2706.6197777777784
90dde1babb,367648.4508342491,1785.0
5150a950cf,708145.12,2988.36
753823ec3b,354635.62,2236.08
7ea51e0782,778914.24,3715.74
253b5c5ad4,1813909.72,7121.4
4b19e37995,328416.94,2066.4
7708db9e1a,283261.94,1516.86
84c1a8cab6,1221637.0,6122.04
7681ded681,802199.92,7295.585
8324c2e67f,2473155.98,12163.92
4f5cfd3d7c,954828.98,7294.54
f98522e6db,260945.72,1654.46
941dcb12f1,710975.96,3109.7880000000005
a49459706e,689621.7,3720.36
d1044779c9,1026261.52,4429.94
e51979bbc4,1289497.92,5194.84
6e0cf69395,880236.14,5010.5
c1fb863421,328061.0266666667,1893.58
5d7649f21e,296234.26462698414,1955.16
a2cad7a262,643845.74,2524.2733333333335
98d1df6fe2,753620.0,4002.1
92feff1fff,336000.0,2336.92
cf0fc7f4ef,874327.96,4488.42
4ffdc4f523,770167.96,4563.553333333333
199c953283,255229.54,10250.3
c40910ed46,242948.2,1055.8580952380953
929cf94bf6,3651967.6,15356.4
c9b98eb470,293299.94,6697.24
5a70a78edf,255545.42,1826.4733333333331
0c81efbd99,130871.0,51174.523
40041cb385,732908.7,4652.24
3a08f979df,240666.02,1218.1766666666667
866e1f3ddf,1422889.98,7221.0
ce1d67e57c,283974.5,1721.3
0cf0ba9235,257282.46666666665,1336.47
e5345ec777,286116.52,1797.7666666666669
0cc275872b,360867.21292719006,1665.34
4306726dd5,636351.2933333333,3588.44
11a4375292,1965034.22,8249.96
a9ec905c85,350919.25333333336,2035.2520000000002
92ac5cd10a,340908.64,6536.42
dba2f0d0b7,309794.1,1979.0466666666666
3cbff061a4,137228.0,1097.6936666666666
db7e4873ec,291902.58,1563.08
b32c03678c,630545.86,2295.24
177c0759a1,524267.44,2455.2
fd62334ebd,1427169.78,7616.0
7fd8765913,183420.0666666667,1207.58
ea40269c7b,151263.6,1069.18
c8305643af,643019.98,3524.2866666666664
23e45500e0,268375.24,2050.1033333333335
dad8298d4d,802690.0,3704.84
5f2640e57b,1629144.84,6968.28
fc2137384b,575454.42,2701.5
2377199490,539319.5,3097.68
e18f04d14f,1168519.2933333332,6021.14
4f0246aafb,239973.5,1527.58
7999088f92,1529850.0,6849.68
153cb1f50a,442469.82,2416.48
5a6825d556,2686039.94,12379.72
13d990e32c,280807.1933333333,1711.16
e199b55416,582595.88,3091.44
a1f00eb83e,305535.94,1609.18
bdd4b03750,345329.22,5749.2
c2498f8200,1229059.88,8132.16
25ca3b367e,1699900.7733333332,7745.2
66c8eda45f,1640841.94,7229.28
851f856901,1194206.9,6212.66
17c7825912,168000.0,1154.9873333333335
76bc788301,235036.64,1238.9
c58443cee9,365220.27333333326,1780.26
0583174c54,248489.82,1791.5666666666666
39c17539c8,527547.76,2631.58
1903069b33,402068.8633333333,2065.2066666666665
9d42e22c9e,250920.08,1543.74
78a43ef4fd,411187.02,3289.4066666666663
7b5c19a8ac,326737.5,14257.793333333335
e01e687bdb,259671.8,2392.88
6a8e8a50b4,457869.56,2776.12
9f86f62a39,147536.64666666667,51300.81
ed675f470f,211854.9,5395.3
8fb9e3361f,1039205.8266666667,6251.1
0c17150648,125707.9,1122.48
2a9cbdd3f9,289303.76,2860.42
1328f6c395,1296588.9,5801.7
a368e8e221,694217.96,3683.96
7e311570b1,363750.76,1951.02
0809456e81,2525561.44,10145.36
49657437df,249120.44,1111.0787619047621
3018a04bbe,837045.8,4044.18
ee8c7c5ffc,272972.3133333333,2270.0566666666664
c08e731c84,211321.7,1454.7
e1fb8e30e5,1646175.8,6046.16
1f1e262b37,614879.824,4624.08
dcceee33b6,4693458.0,17951.62
2d9758cca3,880685.725,5739.291428571429
f7de6bef8b,2901639.84,13899.78
5a0b0f45ee,988679.78,5117.72
8826717822,358396.0,3083.0522222222226
8c2f1d61ff,1872352.18,6525.26
92ee405d94,334359.5,22211.924
2606dcb973,277476.94666666666,30316.68
de8e90196d,1533672.0,7096.42
17f3ff95ee,483536.5331320345,2481.28
4bcdb928b6,188362.88,1744.7
26b1527032,470535.3,3856.92
ebf0b8a9f3,284163.895,1684.1533333333334
52b956ad11,911483.7,4944.7
6eefbd1996,380082.8666666667,2177.52
5e6ef73e4c,3316627.82,24886.56
acc5d4ef9b,213384.06,1186.48
c8f5c290cb,903961.58,9501.68
d00c6db0c0,217829.9,1330.29
32b6301c24,351888.32375,2073.3
5889489ef9,529789.66,3313.44
c4fa81ea65,289032.12,1580.1433333333334
e94b445b08,380194.96,2476.26
988abaf053,992864.48,5953.42
1ee88f5ee9,683712.18,4838.28
52b980d3d4,492350.42,4213.02
d9abc04765,890889.68,3577.72
940f97f6dd,503825.8116666667,2648.12
10987fd550,230252.5,946.42
9bf3831840,999151.82,4095.64
2e6d3fcb49,859077.53,5170.44
d49fa596a1,438038.48,2764.22
9c36591898,3335152.62,35041.78
bb711255ac,463106.5933333334,2972.9
9553d8c97d,1594759.4,6882.1
1ae9fd8950,795297.96,4309.1
c0f520fb02,747529.92,5055.48
0812c488df,597839.38,2434.92
13d7a28dc0,865661.84,4017.54
da0210e8d6,1006039.68,4834.86
760236804f,974791.88,7368.25
b1fb85c26b,410955.22,3297.14
40c770ead2,278361.54,1712.9
643829ac62,372623.96,1907.16
7d43394b9c,1747605.92,7893.7
8ec0f60cbe,2131996.0666666664,10671.56
77c1df42a6,262572.92,1640.36
7267c0f955,893325.82,4748.3
03d6f0adf7,215353.42,1740.6266666666668
4f4a125305,1166479.86,4781.5
04c1b24ab7,591395.72,3310.753333333333
7adfef8004,484707.28833333333,2765.12
bd67338248,675007.2,3030.58
7324b23e3a,1060736.52,4133.2
8faac41dd1,378159.22,6665.64
2e7f88087e,1371757.2666666666,5626.94
e5b04f81a8,512245.92,4455.3469444444445
2eaf6d1f43,307983.68,1771.48
c3dce1e68d,558003.0453333333,4463.1
cc0f9adf92,723603.96,3035.96
839d26a2f5,302279.6,1959.52
6b2e267b2d,1411521.94,8064.46
964399bd85,391196.5,1833.06
3ffc39777a,159082.0,1268.54
d384c776fb,1128819.88,6927.46
fcc6ccfa69,2152919.68,7426.13
740d832c44,491476.52,2165.82
1672d3810b,417699.74,2165.62
9a7b3e0160,620899.96,3187.71
1e8224cb5a,628963.96,4180.82
6905f7d317,220727.05333333332,1345.24
1467a72ca6,358235.16666666674,1979.8
604d3d7535,226983.8,1036.06
9905b7e622,147933.8,945.06
42f66493e0,164500.0,1374.275
3abfba8282,1962240.08,7349.34
114d456773,902607.7,5452.76
6cff9eb4aa,416163.82,2238.56
480be22eff,3596388.9,14973.94
2078e4f224,382903.38,51212.04
5e6aa996d2,260349.24,1282.52
ecf91fe2e5,269148.58,1793.82
c68ae7f17f,268022.85,1673.8
805e484596,627082.32,4323.973333333333
72982e96c6,266760.12,1444.32
224f555b9e,711660.5525,3972.2
71ea9688a3,1826048.6466666665,8512.68
ed7e12ad14,625287.02,2771.0
6ee44f3352,577464.94,2403.7
a525844274,693783.88,6008.96
9c951cf509,4674599.9,19795.88
2cc90a1253,727133.54,4931.09
aac92d88c0,2368029.82,17216.62
caa62624b5,183175.74,1190.59
5a4e07bdcb,369445.98,1895.82
c22c68ba4d,326517.1,2021.18
763b7e87f5,838837.74,5652.528
abe8f89872,240982.4866666667,1387.86
f77dd9ed90,1102219.78,4935.0
7087f9fa16,845119.1,4311.96
ec70274a0e,323021.92,1767.88
4c7664438a,466283.74,4779.733333333334
bc533c5b19,859291.64,4289.54
c017b40e7f,321746.56,2092.28
ec755d5975,337948.74,1661.2
2f1e073fa2,217237.02,1224.82
147dbf08a9,241421.01333333337,2173.2626666666665
9832c4afd9,661112.2,2690.46
d4e3482268,2174917.16,12607.64
86c48b1da4,248995.04,2300.61
ae1774b992,702776.3866666667,3959.04
